0.14779,0.016877,0.022381,5711
0.34786,0.082329,0.17914,5712
0.21066,0.0022106,0.0016367,5713
0.25741,0,-0,5714
0.11818,0.011022,0.018058,5715
0.2479,0,-0,5716
0.1929,0.010715,0.012403,5717
0.25731,0.00035728,0.00057264,5718
0.27043,0.0079001,0.015181,5719
0.19871,0,-0,5720
0.22894,1.6757e-18,-0,5721
0.15321,0.025364,0.069719,5722
0.17361,0,-0,5723
0.23079,0.052238,0.081088,5724
0.19527,0.030411,0.03937,5725
0.14379,0,-0,5726
0.19951,0.0032266,0.0029748,5727
0.18063,0.001473,0.001875,5728
0.22531,0.012112,0.010182,5729
0.26186,0,-0,5730
0.17447,0.023906,0.033796,5731
0.12458,0.025676,0.05063,5732
0.20472,5.9344e-19,-0,5733
0.19304,0.0069146,0.0068037,5734
0.15719,0.018629,0.032565,5735
0.20577,0,-0,5736
0.1222,0,-0,5737
0.12248,0,-0,5738
0.18987,0.00095299,0.00088183,5739
0.18449,0.00092946,0.0010522,5740
0.24184,0.033062,0.02961,5741
0.19673,0.011751,0.011931,5742
0.1825,0.026468,0.034879,5743
0.18166,0.0043749,0.0054079,5744
0.16672,0.042801,0.057914,5745
0.23425,0.011905,0.01028,5746
0.18363,0.0038751,0.0047348,5747
0.14495,0.021818,0.029397,5748
0.17011,0.019449,0.025771,5749
0.1749,2.1817e-18,-0,5750
0.15586,0.029482,0.039772,5751
0.40253,0,-0,5752
0.19264,0.047853,0.055186,5753
0.16719,3.1278e-19,-0,5754
0.28507,0,-0,5755
0.20338,0.031053,0.033505,5756
0.19286,0.0062463,0.0060338,5757
0.12298,0.013199,0.021909,5758
0.16406,0.03529,0.043462,5759
0.26211,0.0050982,0.0095092,5760
0.18923,0.026155,0.033517,5761
0.22474,0.0091485,0.00873,5762
0.30954,0.045584,0.072511,5763
0.18293,0.00078516,0.00079352,5764
0.12024,0.026078,0.049869,5765
0.19532,0,-0,5766
0.25261,8.6778e-18,-0,5767
0.2397,0.013072,0.010117,5768
0.23683,0.0099419,0.0075252,5769
0.23959,0.012899,0.0099189,5770
0.18387,0.059485,0.19636,5771
0.14759,1.9669e-19,-0,5772
0.26398,0.0068924,0.013084,5773
0.21503,0.034095,0.035816,5774
0.39077,0.15584,0.18875,5775
0.1766,0.016438,0.024385,5776
0.18349,0.043488,0.10562,5777
0.19602,0,-0,5778
0.29614,0.0020038,0.0033323,5779
0.10547,0.0072701,0.013852,5780
0.36269,0.12158,0.092896,5781
0.15533,9.4451e-19,-0,5782
0.095378,0.012439,0.030061,5783
0.17633,0.022459,0.029251,5784
0.25067,0,-0,5785
0.43987,0,-0,5786
0.13826,0,-0,5787
0.2148,0.025723,0.025661,5788
0.17937,0.0013547,0.0015174,5789
0.32782,0,-0,5790
0.22914,0.011379,0.0096989,5791
0.35035,0,-0,5792
0.32209,0.062549,0.10769,5793
0.23024,0.008632,0.0098459,5794
0.22839,0.0083508,0.0087745,5795
0.31545,0.16224,0.1317,5796
0.11974,1.348e-18,-0,5797
0.1616,8.2043e-18,-0,5798
0.20511,0.018519,0.018681,5799
0.23917,1.6484e-18,-0,5800
0.36754,0.00053199,0.0011968,5801
0.30489,9.1744e-18,-0,5802
0.19759,0.027415,0.031618,5803
0.19087,0.043123,0.062013,5804
0.19795,0.014099,0.015527,5805
0.22746,0.084597,0.095406,5806
0.16109,6.2613e-07,5.7439e-06,5807
0.19598,0.0082709,0.0080976,5808
0.20556,0.022282,0.02318,5809
0.14466,0.020093,0.037496,5810
0.15372,3.8364e-18,-0,5811
0.18941,0.014167,0.018417,5812
0.19295,0,-0,5813
0.28203,0.0054633,0.010294,5814
0.33361,0.079696,0.089167,5815
0.14019,0.0026669,0.010125,5816
0.165,0.050311,0.1251,5817
0.24186,0.035019,0.032367,5818
0.17075,0.019815,0.033554,5819
0.21503,0.013108,0.012174,5820
0.19451,0.075198,0.19786,5821
0.12817,0.013541,0.020024,5822
0.18244,0.0059665,0.0074407,5823
0.18096,0.0028042,0.0031153,5824
0.18233,0.0029074,0.0035666,5825
0.20261,0.013991,0.013745,5826
0.16688,0.023911,0.03363,5827
0.30874,0.093072,0.28662,5828
0.12212,0.0093711,0.015911,5829
0.10408,0.0083377,0.016652,5830
0.24012,0.012162,0.0090635,5831
0.188,0.0082227,0.0098602,5832
0.16746,0.00075533,0.001774,5833
0.23359,0.01246,0.010225,5834
0.24049,0,-0,5835
0.17472,0.065949,0.090888,5836
0.34397,0,-0,5837
0.19372,0.014566,0.0175,5838
0.18721,0.033407,0.051273,5839
0.14851,0,-0,5840
0.24667,8.9878e-06,9.8714e-05,5841
0.15331,3.1411e-18,-0,5842
0.18547,0.058055,0.21507,5843
0.13416,0,-0,5844
0.24094,0.030575,0.029048,5845
0.24716,0.010414,0.0072794,5846
0.2284,0.023006,0.024564,5847
0.29864,6.5702e-19,-0,5848
0.40755,0,-0,5849
0.10955,0.0072178,0.013091,5850
0.28545,0,-0,5851
0.16432,0.025218,0.042016,5852
0.23258,0.010418,0.010131,5853
0.20547,0.028975,0.030728,5854
0.46328,0.026459,0.048094,5855
