0.28747,1.5656e-17,-0,3315
0.39711,0,-0,3316
0.21346,1.3866e-18,-0,3317
0.36063,9.2845e-18,-0,3318
0.26597,6.5721e-18,-0,3319
0.2069,1.3687e-17,-0,3320
0.27891,0,-0,3321
0.3203,1.2024e-18,-0,3322
0.2047,0,-0,3323
0.1645,0,-0,3324
0.33421,0.17958,0.2774,3325
0.23213,5.7906e-18,-0,3326
0.39137,0,-0,3327
0.30054,1.8051e-18,-0,3328
0.19825,0.025494,0.25487,3329
0.28584,7.1353e-18,-0,3330
0.40265,0,-0,3331
0.37766,0,-0,3332
0.29341,0,-0,3333
0.20114,0,-0,3334
0.26731,0,-0,3335
0.18382,0,-0,3336
0.26405,6.8279e-18,-0,3337
0.23344,0,-0,3338
0.31714,1.0335e-18,-0,3339
0.23245,0,-0,3340
0.22005,2.6776e-18,-0,3341
0.21263,4.8731e-18,-0,3342
0.18487,0.034452,0.22629,3343
0.33041,0,-0,3344
0.31256,7.5977e-19,-0,3345
0.44608,0,-0,3346
0.18149,1.8164e-19,-0,3347
0.24464,1.2488e-18,-0,3348
0.28814,0,-0,3349
0.27658,7.5578e-18,-0,3350
0.69972,0,-0,3351
0.76174,0,-0,3352
0.57497,0,-0,3353
0.26541,1.0261e-19,-0,3354
0.22671,1.6136e-18,-0,3355
0.2722,3.0501e-18,-0,3356
0.23725,0,-0,3357
0.18943,0,-0,3358
0.29611,4.4038e-18,-0,3359
0.29123,6.5386e-18,-0,3360
0.27117,2.3862e-18,-0,3361
0.20819,1.0342e-18,-0,3362
0.23005,0,-0,3363
0.46031,0,-0,3364
0.46834,4.2369e-18,-0,3365
0.19425,0.018415,0.079838,3366
0.48814,0,-0,3367
0.23781,0,-0,3368
0.24215,0,-0,3369
0.20875,6.3052e-19,-0,3370
0.20589,0,-0,3371
0.2994,7.9574e-19,-0,3372
0.24336,0.022412,0.05175,3373
0.16303,0,-0,3374
0.19889,0,-0,3375
0.28725,3.6443e-19,-0,3376
0.21079,0,-0,3377
